-2.400000000000000466e-01,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000666e+00,8.919999999999854268e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000004219e-01,7.519999999999884110e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.840000000000001412e+00,7.119999999999892637e+00,9.599999999999839773e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.200000000000005951e-01,6.559999999999904574e+00,9.559999999999840625e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.680000000000001270e+00,6.159999999999913101e+00,9.319999999999845741e+00,9.839999999999834657e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.520000000000001128e+00,5.559999999999925890e+00,8.719999999999858531e+00,9.679999999999838067e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan
1.200000000000000844e+00,5.679999999999923332e+00,8.559999999999861942e+00,9.519999999999841478e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan
3.119999999999977458e+00,6.239999999999911395e+00,8.599999999999861089e+00,9.519999999999841478e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan
3.039999999999979163e+00,6.319999999999909690e+00,7.919999999999875584e+00,9.279999999999846594e+00,9.799999999999835509e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan
3.119999999999977458e+00,6.359999999999908837e+00,8.359999999999866205e+00,9.239999999999847446e+00,9.679999999999838067e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
3.279999999999974047e+00,5.799999999999920774e+00,7.959999999999874731e+00,9.079999999999850857e+00,9.839999999999834657e+00,9.879999999999833804e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
3.679999999999965521e+00,6.399999999999907985e+00,8.159999999999870468e+00,9.079999999999850857e+00,9.719999999999837215e+00,9.879999999999833804e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
3.639999999999966374e+00,6.599999999999903721e+00,8.399999999999865352e+00,9.399999999999844036e+00,9.359999999999844889e+00,9.839999999999834657e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
3.519999999999968932e+00,7.279999999999889226e+00,8.079999999999872173e+00,8.759999999999857678e+00,9.559999999999840625e+00,9.839999999999834657e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
3.959999999999959552e+00,5.919999999999918217e+00,8.639999999999860236e+00,8.879999999999855120e+00,9.279999999999846594e+00,9.839999999999834657e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
4.559999999999947207e+00,5.639999999999924185e+00,7.559999999999883258e+00,8.599999999999861089e+00,9.319999999999845741e+00,9.799999999999835509e+00,9.839999999999834657e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
3.839999999999962110e+00,7.759999999999878995e+00,7.879999999999876437e+00,8.879999999999855120e+00,9.759999999999836362e+00,9.719999999999837215e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
3.759999999999963816e+00,6.799999999999899458e+00,8.039999999999873026e+00,8.559999999999861942e+00,9.439999999999843183e+00,9.679999999999838067e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
4.799999999999942091e+00,6.479999999999906279e+00,7.959999999999874731e+00,8.799999999999856826e+00,9.359999999999844889e+00,9.399999999999844036e+00,9.879999999999833804e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
4.599999999999946354e+00,6.799999999999899458e+00,7.799999999999878142e+00,9.079999999999850857e+00,9.279999999999846594e+00,9.319999999999845741e+00,9.799999999999835509e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
6.119999999999913953e+00,7.359999999999887521e+00,8.439999999999864500e+00,8.999999999999852562e+00,9.279999999999846594e+00,9.559999999999840625e+00,9.599999999999839773e+00,9.879999999999833804e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
5.159999999999934417e+00,6.279999999999910543e+00,8.079999999999872173e+00,8.759999999999857678e+00,8.559999999999861942e+00,9.319999999999845741e+00,9.839999999999834657e+00,9.839999999999834657e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
4.799999999999942091e+00,6.839999999999898606e+00,7.919999999999875584e+00,8.959999999999853415e+00,8.879999999999855120e+00,9.399999999999844036e+00,9.559999999999840625e+00,9.919999999999832951e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
4.239999999999954028e+00,7.679999999999880700e+00,7.879999999999876437e+00,8.759999999999857678e+00,9.359999999999844889e+00,9.519999999999841478e+00,9.839999999999834657e+00,9.879999999999833804e+00,9.879999999999833804e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
