-8.879999999999855120e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.999999999999831246e+00,2.599999999999988542e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.999999999999831246e+00,-7.639999999999881553e+00,8.799999999999856826e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.999999999999831246e+00,-9.879999999999833804e+00,-3.359999999999972342e+00,9.719999999999837215e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.999999999999831246e+00,-9.999999999999831246e+00,-8.159999999999870468e+00,3.119999999999977458e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.639999999999838920e+00,-4.519999999999948059e+00,7.519999999999884110e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.959999999999832099e+00,-8.519999999999862794e+00,1.199999999999999539e-01,9.319999999999845741e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.439999999999843183e+00,-5.959999999999917364e+00,3.799999999999962963e+00,9.679999999999838067e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.919999999999832951e+00,-8.599999999999861089e+00,-1.440000000000001057e+00,6.759999999999900311e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.599999999999839773e+00,-5.919999999999918217e+00,2.399999999999992806e+00,7.159999999999891784e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.959999999999832099e+00,-9.039999999999851710e+00,-2.559999999999989395e+00,3.279999999999974047e+00,8.639999999999860236e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.799999999999835509e+00,-7.199999999999890932e+00,8.400000000000005240e-01,5.879999999999919069e+00,9.119999999999850004e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-8.879999999999855120e+00,-4.159999999999955733e+00,2.119999999999998774e+00,7.239999999999890079e+00,9.799999999999835509e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.719999999999837215e+00,-7.959999999999874731e+00,-8.800000000000005596e-01,4.359999999999951470e+00,7.879999999999876437e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.959999999999832099e+00,-9.199999999999848299e+00,-4.599999999999946354e+00,1.320000000000000950e+00,4.799999999999942091e+00,8.759999999999857678e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.839999999999834657e+00,-7.599999999999882405e+00,-1.480000000000001092e+00,3.239999999999974900e+00,6.519999999999905427e+00,9.439999999999843183e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-8.959999999999853415e+00,-5.159999999999934417e+00,4.800000000000002598e-01,3.319999999999973195e+00,7.599999999999882405e+00,9.799999999999835509e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.959999999999832099e+00,-9.799999999999835509e+00,-7.959999999999874731e+00,-2.439999999999991953e+00,2.519999999999990248e+00,4.799999999999942091e+00,8.999999999999852562e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.919999999999832951e+00,-9.239999999999847446e+00,-5.879999999999919069e+00,-1.200000000000000094e-01,2.999999999999980016e+00,5.679999999999923332e+00,9.119999999999850004e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.679999999999838067e+00,-7.999999999999873879e+00,-3.039999999999979163e+00,1.280000000000000915e+00,3.639999999999966374e+00,6.799999999999899458e+00,9.439999999999843183e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.919999999999832951e+00,-9.439999999999843183e+00,-6.799999999999899458e+00,-1.120000000000000773e+00,2.679999999999986837e+00,4.519999999999948059e+00,7.319999999999888374e+00,9.839999999999834657e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.759999999999836362e+00,-8.479999999999863647e+00,-4.519999999999948059e+00,8.400000000000005240e-01,3.199999999999975753e+00,5.359999999999930154e+00,8.399999999999865352e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.879999999999833804e+00,-9.519999999999841478e+00,-7.239999999999890079e+00,-1.560000000000001164e+00,2.000000000000001332e+00,3.599999999999967226e+00,6.159999999999913101e+00,9.239999999999847446e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-8.679999999999859384e+00,-4.519999999999948059e+00,4.000000000000001332e-01,3.119999999999977458e+00,3.879999999999961258e+00,7.119999999999892637e+00,9.399999999999844036e+00,9.959999999999832099e+00,9.999999999999831246e+00
-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.999999999999831246e+00,-9.959999999999832099e+00,-9.599999999999839773e+00,-6.559999999999904574e+00,-2.959999999999980869e+00,2.159999999999997922e+00,3.239999999999974900e+00,4.239999999999954028e+00,7.839999999999877289e+00,9.599999999999839773e+00,9.999999999999831246e+00
